"codice";"descrizione";"prezzo";"punti"
"8000913055236";DISINFET.MANI Ml100PMC M.CLEA;2.99;0.14950000000000000000
"8000935159219";FIL.TONNO O.O.Gr150ANGELO PAR;4.29;0.21450000000000000000
"8000935159288";FIL.TONNO NAT.Gr150ANGELO PAR;4.29;0.21450000000000000000
"8000935225808";FIL.SGOMBRO Gr150O.O.VV A.PAR;3.89;0.19450000000000000000
"8000935406207";OLIVE V.FARC.ACCIUGHE Gr200AL;1.39;0.06950000000000000000
"8000935406238";OLIVE V.FARC.PEPER.Gr200ALISA;1.39;0.06950000000000000000
"8000961006365";P.RO TARTUFONE800g MOTTA;7.99;0.39950000000000000000
"8000961009083";CIOCC.TARTUFONE CIOCCON.Gr150M;2.19;0.10950000000000000000
"8000961009298";STRENNA GIOIE DI NATALE P.RO M;5.99;0.29950000000000000000
"8000990120254";THE ATI x25Gr43.;1.45;0.07250000000000000000
"8001010005346";OLIVE NERE SNOCC.Gr400PONTI;2.09;0.10450000000000000000
"8001010009047";ACETO BALS.MOD.HD Ml250PONTI;7.39;0.36950000000000000000
"8001010009221";ACETO BIANCO LT1PONTI       .;1.49;0.07450000000000000000
"8001010020141";GLASSA ACETO BALS.Gr250PONTI.;2.79;0.13950000000000000000
"8001010023616";ACETO D'ALCOOL6% L1PET PONTI;0.75;0.03750000000000000000
"8001010031215";ACETO ROSSO LT1PONTI*;1.29;0.06450000000000000000
"8001010038801";ACETO DI MELE100% IT ml500PO;2.09;0.10450000000000000000
"8001010039501";CARCIOFI PEPE/LIM Z/OL.GR300P;2.99;0.14950000000000000000
"8001010039563";FUNGHI PRAT.GRIL.Z/OL.GR300PO;2.99;0.14950000000000000000
"8001010050582";ACETO BALS.MOD.SPRAY Ml250PON;2.79;0.13950000000000000000
"8001010065241";ACETO DI MELE BIO N/F Ml500PO;2.99;0.14950000000000000000
"8001010104001";ACETO DI MELE SPRAY Ml250PONT;3.29;0.16450000000000000000
"8001010108498";ACETO BIO100% ITAL.ml500PON;2.09;0.10450000000000000000
"8001010112747";ACETO BIANCO100% IT.Ml500PON;1.49;0.07450000000000000000
"8001013071256";ZAMPONE ITALIANO KG.1NEGRONI;14.90;0.74500000000000000000
"8001013071324";COTECHINO ITALIANO GR.500NEGR;5.90;0.29500000000000000000
"8001014000200";VINO R.SYRAH Cl75NICOSIAp   .;4.99;0.24950000000000000000
"8001014000323";VINO B.CHARDONNAY Cl75NICOSIA;4.99;0.24950000000000000000
"8001014000330";VINO R.MERLOT Cl75NICOSIA;4.99;0.24950000000000000000
"8001014000378";VINO R.PINOT NERO Cl75NICOSI.;4.39;0.21950000000000000000
"8001014000880";CONF.1BOTT.MAGNUM Lt3N.D'AVO;28.90;1.4450000000000000
"8001014001740";VINO B.CATARRATTO Cl75NICOSIA;4.39;0.21950000000000000000
"8001014002754";CASSETTA3BOTT. NERO D'AVOLA;15.90;0.79500000000000000000
"8001014002778";CONF.3BOTT.N.D'AVOLA NICOSIA;12.90;0.64500000000000000000
"8001014002815";CONF.2BOTT.SYRAH NICOSIA;9.90;0.49500000000000000000
"8001014010209";VINO R.N.D'AVOLA Cl75NICOS .;4.99;0.24950000000000000000
"8001014010216";VINO B.INZOLIA Cl75NICOSIA  .;4.39;0.21950000000000000000
"8001014014870";VINO B.ZIBIBBO cl50NICOSIA  .;4.49;0.22450000000000000000
"8001014014887";VINO MALVASIA cl50NICOSIA   .;4.49;0.22450000000000000000
"8001014015150";VINO R.PASSULUNA Cl75NICOSIA;6.29;0.31450000000000000000
"8001014015969";CONF.2BOTT.PASSOLUNA NICOSIA;13.50;0.67500000000000000000
"8001014016164";CONF.2BOTT.BIO VEGAN NICOSIA;9.49;0.47450000000000000000
"8001014016348";CONF.2BOTT.MALVASIA ZIBIBBO;11.90;0.59500000000000000000
"8001014016614";VINO R.FRAP.VEG.BIO Cl75T.SIC;5.69;0.28450000000000000000
"8001014019325";VINO R.DUE NERI cl75NICOSIA .;4.99;0.24950000000000000000
"8001014019516";VINO R.NERELLO M.cl75NICOSIA.;4.39;0.21950000000000000000
"8001014019530";VINO B.GRILLO Cl75NICOSIA   .;4.99;0.24950000000000000000
"8001040002056";OMOG.FORMAG.Gr80x2PLASMON p .;3.19;0.15950000000000000000
"8001040008225";OMOG.POLLO Gr120x2PLASMON;3.69;0.18450000000000000000
"8001040009680";OMOG.MANZO Gr80x2PLASMON    .;2.89;0.14450000000000000000
"8001040011492";OMOG.TACCHINO Gr80x2PLASMON .;2.79;0.13950000000000000000
"8001040011584";OMOG.CONIGLIO Gr80x2PLASMON .;2.79;0.13950000000000000000
"8001040011607";PASTINA SABB.Gr320PLASMON   .;1.89;0.09450000000000000000
"8001040012352";PASTINA STEL.Gr340PLASMON   .;1.89;0.09450000000000000000
"8001040012413";PASTINA GEMM.Gr340PLASMON pa.;1.89;0.09450000000000000000
"8001040012659";OMOG.FIL/SALMONE Gr80x2PLASp.;2.99;0.14950000000000000000
"8001040015001";OMOG.YOG/ALBIC.Gr120x2PLASMON;1.79;0.08950000000000000000
"8001040015056";OMOG.YOG/BANANA Gr120x2PLASMO;1.79;0.08950000000000000000
"8001040015155";OMOG.YOG/PERA Gr120x2PLASM pa;1.89;0.09450000000000000000
"8001040016312";OMOG.MANZO Gr120x2PLASMON;3.69;0.18450000000000000000
"8001040016329";OMOG.VITELLO Gr120x2PLASMONpa;3.69;0.18450000000000000000
"8001040016541";OMOG.POLLO Gr80x2PLASMON    .;2.79;0.13950000000000000000
"8001040016558";OMOG.VITELLO Gr80x2PLASMON p.;2.79;0.13950000000000000000
"8001040017005";OMOG.VERD.MIST.Gr80x2PLASM p.;1.79;0.08950000000000000000
"8001040023358";BISC.PLASMON Gr720.;6.79;0.33950000000000000000
"8001040033722";PASTINA STELLINE Gr300NIPIOL;1.15;0.05750000000000000000
"8001040033739";PASTINA SEMINI Gr300NIPIOL;1.15;0.05750000000000000000
"8001040033746";CREMA DI RISO Gr200NIPIOL;2.39;0.11950000000000000000
"8001040040362";YOG.PLASMON PERA Gr100x2;1.69;0.08450000000000000000
"8001040050446";OMOG.NASELLO Gr80X2NIPIOL;2.15;0.10750000000000000000
"8001040051085";OMOG.FORMAGGINO gr80X2NIPIOL;2.59;0.12950000000000000000
"8001040051405";OMOG.TROTA Gr80X2NIPIOL;2.15;0.10750000000000000000
"8001040053799";MAIONESE ml490KRAFT         .;2.89;0.14450000000000000000
"8001040087541";CRACKERS SOIA Gr400MISURA   .;2.59;0.12950000000000000000
"8001040089309";OMOG.PROSC.Gr80X2PLASMON    .;2.79;0.13950000000000000000
"8001040089347";OMOG.CAVALLO Gr80x2PLASMON;2.79;0.13950000000000000000
"8001040089651";BISC.NIPIOL GR.360.;2.69;0.13450000000000000000
"8001040089958";OMOG.MELA Gr120x2NIPIOL;1.49;0.07450000000000000000
"8001040089996";OMOG.PERA gr120X2NIPIOL padre;1.49;0.07450000000000000000
"8001040091524";OMOG.SPIGOLA/BRANZ Gr80x2PLAS;2.99;0.14950000000000000000
"8001040091548";MERENDA LATT/CACA.Gr120x2PLA.;2.25;0.11250000000000000000
"8001040092651";YOG.PLASMON BANANA Gr100x2;1.69;0.08450000000000000000
"8001040093283";OMOG.VERD.CAR/PAT/ZUCC.Gr80x2.;1.99;0.09950000000000000000
"8001040093351";OMOG.4FRUTTI Gr104x2PLASMON.;1.59;0.07950000000000000000
"8001040093382";OMOG.BAN/MELA Gr104X2PLASMON;1.75;0.08750000000000000000
"8001040093405";OMOG.MELA Gr104x2PLASMON    .;1.75;0.08750000000000000000
"8001040093443";OMOG.PERA Gr104X2PLASMON pa .;1.75;0.08750000000000000000
"8001040093580";OMOG.MELA/ALBICO gr80x2NIPIOL;1.15;0.05750000000000000000
"8001040093603";OMOG.CAVALLO gr80X2NIPIOL;1.99;0.09950000000000000000
"8001040093610";OMOG.CONIGLIO Gr120x2NIPIOL;2.79;0.13950000000000000000
"8001040093627";OMOG.FRUTTA MISTA Gr120X2NIPI;1.49;0.07450000000000000000
"8001040093634";OMOG.FRUT/MISTA gr80x2NIPIOL.;0.99;0.04950000000000000000
"8001040093658";OMOG.MANZO Gr120x2NIPIOL pad;2.79;0.13950000000000000000
"8001040093665";OMOG.MANZO Gr80x2NIPIOL padr.;1.99;0.09950000000000000000
"8001040093696";OMOG.MELA Gr80x2NIPIOL      .;0.99;0.04950000000000000000
"8001040093719";OMOG.PERA gr80x2NIPIOLpadre .;1.15;0.05750000000000000000
"8001040093726";OMOG.POLLO Gr120x2NIPIOL;2.79;0.13950000000000000000
"8001040093733";OMOG.POLLO Gr80X2NIPIOL;1.99;0.09950000000000000000
"8001040093740";OMOG.PROSCIUTTO gr80X2NIPIOL;1.85;0.09250000000000000000
"8001040093757";OMOG.PRUGNA gr80x2NIPIOL    .;1.15;0.05750000000000000000
"8001040093771";OMOG.TACCHINO gr80X2NIPIOL;1.99;0.09950000000000000000
"8001040093788";OMOG.VITELLO gr80X2NIPIOL   .;1.99;0.09950000000000000000
"8001040093795";OMOG.VITELLO gr120X2NIPIOL;2.79;0.13950000000000000000
"8001040093801";OMOG.VITEL/POLLO gr80X2NIPIOL;1.85;0.09250000000000000000
"8001040095959";LATTE NIPIOL3Ml500;0.95;0.04750000000000000000
"8001040095966";LATTE NIPIOL1Ml500;1.65;0.08250000000000000000
"8001040095973";LATTE NIPIOL2Ml500;1.59;0.07950000000000000000
"8001040096185";BISC.NIPIOL GR.360X3;6.79;0.33950000000000000000
"8001040098813";BISCOTTINO GR.200BIAGLUT;3.19;0.15950000000000000000
"8001040100301";BISC.NIPIOL GR.800;5.19;0.25950000000000000000
"8001040103517";MERENDA LATT/BISC.Gr120x2PLA.;2.09;0.10450000000000000000
"8001040197943";BISC.DEI GRANDI GR.300PLASMON;1.65;0.08250000000000000000
"8001040198940";MAIONESE ml150TUBO KRAFT    .;1.39;0.06950000000000000000
"8001040199008";MAIONESE ml870KRAFT;4.49;0.22450000000000000000
"8001040199022";MERENDA YOGURT/BISCOTTO120x2;2.09;0.10450000000000000000
"8001040199398";OMOG.CECI&ZUCC.GR.80x2PLASMON;2.39;0.11950000000000000000
"8001040199411";OMOG.LENTICCHIE GR80x2PLASMON;2.39;0.11950000000000000000
"8001040200438";SNACK PAFF ZUCCA/CAR.18G PLASM;1.05;0.05250000000000000000
"8001040200445";SNACK PAFF CAROTA/POM.18G PLAS;1.05;0.05250000000000000000
"8001040200834";SNACK PAFF PISELLI/MAIS18G PL;1.05;0.05250000000000000000
"8001040200841";SNACK PAFF LENTICC/PAT.18G PLA;1.05;0.05250000000000000000
"8001040200940";BISC.PLASMON -30%ZUCCH.270G;2.99;0.14950000000000000000
"8001040201183";POUCHES MELA85g NIPIOL;0.79;0.03950000000000000000
"8001040201190";POUCHES FRUTTA MISTA85g NIPIO;0.89;0.04450000000000000000
"8001040201206";POUCHES PERA85g NIPIOL;0.89;0.04450000000000000000
"8001040201213";POUCHES MELA/FRAGOLA85g NIPIO;0.89;0.04450000000000000000
"8001040201572";FRULL.PESCA/YOG.C/MELA85g PLA;0.99;0.04950000000000000000
"8001040201589";FRULL.FRAG/YOG.C/MELA85g PLAS;0.99;0.04950000000000000000
"8001040201718";KETCHUP ZERO Ml400HEINZ;2.79;0.13950000000000000000
"8001040201725";MAYOMIX  Ml400HEINZ;2.99;0.14950000000000000000
"8001040201831";SALSA SPICY BURGER TD Ml220HE;2.49;0.12450000000000000000
"8001040410202";BISC.COCCOLE PAN/CAC.200g BIAG;3.19;0.15950000000000000000
"8001040412695";POUCHES MELA Gr100PLASMON;1.05;0.05250000000000000000
"8001040412701";POUCHES FRUTTA MIX Gr100PLASM;1.05;0.05250000000000000000
"8001040412718";POUCHES PERA Gr100PLASMON;1.05;0.05250000000000000000
"8001040415108";POUCHES MELA/FRAG.100g PLASMON;1.05;0.05250000000000000000
"8001040415115";POUCHES MELA/MIRT.100g PLASMON;1.05;0.05250000000000000000
"8001040416273";FARINA x PASTA/PANE500g BIAGL;3.99;0.19950000000000000000
"8001040417058";LATTE NUTRIMU.1ml500PLASMON;3.19;0.15950000000000000000
"8001040417102";LATTE NUTRIMU.3ml500x2PLAS;2.79;0.13950000000000000000
"8001040417126";LATTE NUTRIMU.3ml500x2BISC.P;2.79;0.13950000000000000000
"8001040417157";LATTE NUTRIMU.4ml500x2PLAS;2.79;0.13950000000000000000
"8001040418345";BISC.PLASMON Gr320;3.75;0.18750000000000000000
"8001040418420";BISC.PLASMON Gr600BIBERON;6.49;0.32450000000000000000
"8001040418970";MERENDA LATTE PLASMON GR.22x4;1.49;0.07450000000000000000
"8001040900000";TONNO O.O.Gr80x3MAREBLU     .;3.59;0.17950000000000000000
"8001040910016";TONNO NAT.Gr80x3MAREBLU';3.59;0.17950000000000000000
"8001040980019";INSALATA MESSICANA Gr220MARE;2.99;0.14950000000000000000
"8001050006563";ACQUA NAT.LT.1LEVISSIMA LALI.;0.49;0.02450000000000000000
"8001050010508";ACQUA NAT.LT.2x6LEVISSIMA FAR;3.30;0.16500000000000000000
"8001050012502";ACQUA FRIZZ.LT.1,5x6LEVISSIMA;3.00;0.15000000000000000000
"8001050025540";ACQUA NAT.cl50x6LEVISSIMA   .;2.22;0.11100000000000000000
"8001050025663";ACQUA NAT.cl33x4LEVISSIMA;2.48;0.12400000000000000000
"8001050216566";ACQUA NAT.cl75LEVISSIMA     .;0.65;0.03250000000000000000
"8001050226589";ACQUA NAT.cl60PRO ACTIVE LEVI;1.09;0.05450000000000000000
"8001050236588";ACQUA NAT.cl60PRO POWER LEVI;1.09;0.05450000000000000000
"8001060000599";OLIVE VERDI Gr185PAK SACLA' .;1.05;0.05250000000000000000
"8001060001497";CETRIOLI Gr290SACLA'        .;1.59;0.07950000000000000000
"8001060001589";FUNGHETTI Gr290SACLA';3.69;0.18450000000000000000
"8001060001657";CAPPERI Gr200SACLA';2.79;0.13950000000000000000
"8001060001749";INSALATINA Gr560SACLA';2.09;0.10450000000000000000
"8001060001756";GIARDINIERA Gr560SACLA';2.09;0.10450000000000000000
"8001060002029";CONDIVERDE Gr290x2SACLA';4.49;0.22450000000000000000
"8001060002043";CONDIVERDE Gr290x2LIGHT SACLA;3.79;0.18950000000000000000
"8001060004849";OLIVE VERDI SNOC.Gr290x2SPOT;2.89;0.14450000000000000000
"8001060009660";OLIVE VERDI Gr185RONDE.SACLA.;1.05;0.05250000000000000000
"8001060027671";PESTO Gr45x4SACLA';3.19;0.15950000000000000000
"8001060029958";FRIARELLI IN OLIO GR.314SACLA;2.89;0.14450000000000000000
"8001060035607";MAIONESE DI RISO GR180SACLA';2.59;0.12950000000000000000
"8001060037915";SALSA GUACAMOLE/AVOC.Gr190SAC;2.39;0.11950000000000000000
"8001060039520";CETRIOLI FETTE AGR.Gr290SACLA;2.09;0.10450000000000000000
"8001060039773";SALSA MESSICAN/JALAP.Gr185SAC;2.39;0.11950000000000000000
"8001060041769";FUNGHETTI SFIZIOLÌ Gr205SACLA;1.59;0.07950000000000000000
"8001060041790";CARCIOFI TAGL.SFIZIOLÌ Gr205S;1.59;0.07950000000000000000
"8001068300004";BORSA TERMICA C/MANIGLIA GEN.;1.70;0.08500000000000000000
"8001070000015";CARNE SIMMENTHAL Gr70x3.;3.99;0.19950000000000000000
"8001070000039";CARNE SIMMENTHAL Gr90x3.;4.99;0.24950000000000000000
"8001070000053";CARNE SIMMENTHAL Gr140x3;6.49;0.32450000000000000000
"8001070300016";TRIPPA C/SUGO Gr420SIMMENTHA.;3.69;0.18450000000000000000
"8001070420042";SPUNTI'TONNO Gr84x2padre;3.19;0.15950000000000000000
"8001070420141";SPUNTI'PROSCIUTTO Gr84x2;3.19;0.15950000000000000000
"8001080002108";ZUPPA DI FAGIOLI Gr500KNORR;2.69;0.13450000000000000000
"8001080002115";ZUPPA DI CECI Gr500KNORR;2.59;0.12950000000000000000
"8001080002146";MINESTRONE VERDURA Gr500KNORR;2.69;0.13450000000000000000
"8001080003655";MINESTRA PRIM.Gr61KNORR PADR.;1.75;0.08750000000000000000
"8001080003785";RISOTTO GAMBERI Gr175KNORR  .;1.89;0.09450000000000000000
"8001080003792";RISOTTO ASPARAGI Gr175KNORR;1.89;0.09450000000000000000
"8001080003815";RISOTTO MILAN.Gr175KNORR   .;1.79;0.08950000000000000000
"8001080003822";RISOTTO FUNGHI Gr175KNORR PA.;1.89;0.09450000000000000000
"8001080009954";AMIDO DI MAIS Gr250MAIZENA  .;1.59;0.07950000000000000000
"8001080012541";RISOTTO ZAFF/FUNGHI Gr175KNO.;1.69;0.08450000000000000000
"8001080019441";GRANULARE CLASS.Gr150KNORR  .;2.55;0.12750000000000000000
"8001080019465";GRANULARE VERD.Gr150KNORR PA.;2.39;0.11950000000000000000
"8001080027309";RISOTTO PESCATORA Gr175KNORR.;1.89;0.09450000000000000000
"8001080028375";GRANULARE PESCE Gr150KNORR;2.55;0.12750000000000000000
"8001080028986";MAGIA D'AROMI AGL/PREZ.x9g90;2.15;0.10750000000000000000
"8001080030743";PURE'Gr225KNORR             .;2.09;0.10450000000000000000
"8001080031467";MAGIA D'AROMI SOFFR.x9Gr90;2.15;0.10750000000000000000
"8001080032563";PASSATO TRADIZ. ML.500KNORR .;2.49;0.12450000000000000000
"8001080033201";PREP.CROCCHETTE Gr900KNORR*;6.15;0.30750000000000000000
"8001080035434";MINESTRONE TRAD.ML.500KNORRp.;2.49;0.12450000000000000000
"8001090276209";DENT.ORAL RIGENERA/SMALTO ML75;4.89;0.24450000000000000000
"8001090343567";VIAKAL SPRAY Ml670VETRO/DOCCI;3.19;0.15950000000000000000
"8001090361783";SHAMP.FOR MEN ANTIC.ml225H&S;3.29;0.16450000000000000000
"8001090377128";SHAMP.NOURISHING Ml250H&S;3.29;0.16450000000000000000
"8001090488565";BALS.3MIN.RIP/PROT.ML150PANT;2.79;0.13950000000000000000
"8001090500380";SHAMP.TEA TREE Ml250H&S RINF.;2.79;0.13950000000000000000
"8001090544209";BALS.MOUSSE MICELLARE Ml140PA;2.79;0.13950000000000000000
"8001090554833";DASH PODS BAG38REGOL.ALLin1;11.99;0.59950000000000000000
"8001090559326";DASH PODS26AMBRA ALLin1;8.99;0.44950000000000000000
"8001090561800";DASH PODS BAG38COLOR.ALLin1;12.29;0.61450000000000000000
"8001090566744";DASH PODS BAG38AMBRA ALLin1;11.99;0.59950000000000000000
"8001090578952";ASS.C/ALI x7LINES E'NOTTE;3.49;0.17450000000000000000
"8001090578983";ASS.C/ALI x8LINES E';3.39;0.16950000000000000000
"8001090688477";DASH62MIS.POLV.REG.;15.99;0.79950000000000000000
"8001090691989";DASH PODS ALLin1x34IGI/COLOR;11.99;0.59950000000000000000
"8001090693006";DASH PODS ALLin1x34SMACCHIAN;12.29;0.61450000000000000000
"8001090695475";DASH LIQ.BLU26LAV.COLORE;7.19;0.35950000000000000000
"8001090698865";DASH LIQ.BLU26LAV.CLASSICO;7.19;0.35950000000000000000
"8001090786616";DENT.ORAL GEN/SMAL.PR.REP.SBIA;4.89;0.24450000000000000000
"8001090786937";DENT.ORAL GEN/SMA.PRO.CLA.Ml75;4.89;0.24450000000000000000
"8001090802972";DENT.ORAL GEN/SMA.REP.SBI.Ml75;3.99;0.19950000000000000000
"8001090851871";DENT.AZ COMP.FRESC.ML.65;1.89;0.09450000000000000000
"8001090866905";LENOR UN STOPPAB.LAVISH GR.210;5.99;0.29950000000000000000
"8001090891099";LENOR PERLE RISVEGL.PRIM.GR210;5.99;0.29950000000000000000
"8001100011677";BISC.ZUPPOLE Gr700N/P BALOCCO;2.79;0.13950000000000000000
"8001100011738";BISC.CRUSCH.INTEG.Gr700N/P BA;2.69;0.13450000000000000000
"8001100011745";BISC.PASTEFROL.Gr700N/P.BALO;2.69;0.13450000000000000000
"8001100012469";BISC.CIAMBELLE GR700N/P BALOC;2.69;0.13450000000000000000
"8001100051055";P.NE MANDORLATO750G BALOCCO;5.69;0.28450000000000000000
"8001100058979";P.RO CLASSICO750G BALOCCO;3.99;0.19950000000000000000
"8001100059068";P.NE CLASSICO750G BALOCCO;3.99;0.19950000000000000000
"8001100062242";BISC.GOCCIOLOT.G.700N/P BALOC;3.39;0.16950000000000000000
"8001100062518";P.NE CLASSICO IN LATTA750G BA;6.99;0.34950000000000000000
"8001100062525";P.RO IN LATTA750G BALOCCO;6.99;0.34950000000000000000
"8001100063669";TORT.IN FESTA CIOCC.Gr400BALO;2.19;0.10950000000000000000
"8001100063676";TORT.IN FESTA LIMONE GR400BAL;2.19;0.10950000000000000000
"8001100063713";P.RO CIOKOPANNA800G BALOCCO;5.99;0.29950000000000000000
"8001100063911";STRENNA DOLCI PENS.P.NE BALOCC;5.99;0.29950000000000000000
"8001100063928";STRENNA DOLCI PENS.P.RO BALOCC;5.99;0.29950000000000000000
"8001100064598";BISC.FACCINE Gr700BALOCCO;3.19;0.15950000000000000000
"8001100064697";TORT.IN FESTA PANNA CIOC.400g;2.19;0.10950000000000000000
"8001100064727";P.NE GLASSUVETTA750G BALOCCO;3.99;0.19950000000000000000
"8001100067070";P.RO MAXICIOK DOUBLE800G BALO;5.99;0.29950000000000000000
"8001100068640";WAFER BREAK CACAO Gr90BALOCCO;0.75;0.03750000000000000000
"8001100069739";BISC.SARAC.INT.CIOCC.G.700BAL;3.39;0.16950000000000000000
"8001100069814";P.NE MR.CHOCOLATE GR.800BALOC;5.99;0.29950000000000000000
"8001100069821";P.RO PIST/NOC800G MAXICIOK BA;5.99;0.29950000000000000000
"8001100070551";BISC.FAGOTTINI700g BALOCCO;3.39;0.16950000000000000000
"8001100070575";BISC.GRANFIOCCHI INT.G.700BAL;2.89;0.14450000000000000000
"8001100070780";P.NE GOCCIOLOTTO JUVE800g BAL;7.99;0.39950000000000000000
"8001100070797";P.NE GOCC.INTER/MILA800g BALO;7.99;0.39950000000000000000
"8001100070841";P.NE THE COOKIE800g BALOCCO;5.99;0.29950000000000000000
"8001100070865";P.NE MAX CIOK NOCC.800g BALOCC;5.99;0.29950000000000000000
"8001100070872";P.RO MOKACCINO SEGAFREDO800g;5.99;0.29950000000000000000
"8001100071022";BISC.AVENA/RISO230g ZERO PIU';1.89;0.09450000000000000000
"8001100071039";BISC.7CEREALI230g ZERO PIU'B;1.89;0.09450000000000000000
"8001100071084";MINI P.NE MINIONS2100g BALO;1.99;0.09950000000000000000
"8001100071091";MINI P.RO MIRACULOUS80g BALOC;1.99;0.09950000000000000000
"8001100071121";P.RO CHIARA FERRAGNI750g BALO;8.99;0.44950000000000000000
"8001110001538";AMARETTO DISARONNO cl70.;14.79;0.73950000000000000000
"8001110589708";AMARETTO DISARONNO VELVET cl70;16.99;0.84950000000000000000
"8001113000903";TORTINO INT.FR.BOSCO Gr200BEN;1.35;0.06750000000000000000
"8001113070456";TORTINO CR.LATTE Cr250BENIAMI;1.35;0.06750000000000000000
"8001113080042";TORTINO ALBICOCCA Gr250BENIAM;1.35;0.06750000000000000000
"8001113080059";TORTINO NOCCIOLA Gr250BENIAMI;1.35;0.06750000000000000000
"8001113080141";TORTINO YOGURT Gr216BENIAMINO;1.35;0.06750000000000000000
"8001113080301";TORTINO CILIEGIA Gr250BENIAM;1.35;0.06750000000000000000
"8001113080325";TORTINO LIMONE Gr216BENIAMINO;1.35;0.06750000000000000000
"8001113080684";TORTINO GOCCE CIOCC.Gr200BENI;1.35;0.06750000000000000000
"8001120936660";MARGAR.SOIA IN CUCINA GR.250;1.89;0.09450000000000000000
"8001129200106";RUCOLA SELVATICA Gr200BELLA F;2.05;0.10250000000000000000
"8001129250101";ICEBERG Gr250BELLA FRESCA;1.65;0.08250000000000000000
"8001129400001";RADICCHIO Gr400BELLA FRESCA;2.59;0.12950000000000000000
"8001129400100";INSAL.MISTA SEMP.Gr400BELLA F;1.99;0.09950000000000000000
"8001129400209";INSAL.MISTA VERDE Gr400BELLA;1.99;0.09950000000000000000
"8001129401008";MENTA GR.30BELLA FRESCA;1.89;0.09450000000000000000
"8001129402005";ALLORO IN FOGLIE GR.30BELLA F;1.59;0.07950000000000000000
"8001129403002";SALVIA GR.30BELLA FRESCA;1.59;0.07950000000000000000
"8001129404009";ROSMARINO GR.30BELLA FRESCA;1.59;0.07950000000000000000
"8001129405006";MISTO ALLORO SALVIA ROSM.GR.30;1.69;0.08450000000000000000
"8001129406003";BASILICO GR.30BELLA FRESCA;1.59;0.07950000000000000000
"8001129501005";INSAL.MISTA DOLCE Gr200BELLA;1.59;0.07950000000000000000
"8001129501203";INSAL.MISTA SEMP.Gr180B.FRESC;1.09;0.05450000000000000000
"8001129504006";INSALATA KAROLA Gr200BELLA FR;1.69;0.08450000000000000000
"8001129508004";MISTICANZA Gr80BELLA FRESCA;1.09;0.05450000000000000000
"8001129509001";INSAL.MISTA VERDE Gr180B.FRES;1.09;0.05450000000000000000
"8001129529009";VALERIANA Gr60BELLA FRESCA;1.09;0.05450000000000000000
"8001129532108";CIPOLLA FRESCA INTERA GR.150B;1.99;0.09950000000000000000
"8001129553004";FUNGHI CHAMP.AFF.Gr200B.FRESC;1.89;0.09450000000000000000
"8001129554001";CAROTE JULIENNE Gr220BELLA FR;1.09;0.05450000000000000000
"8001129571008";SPINACI Gr400BELLA FRESCA;2.29;0.11450000000000000000
"8001154126969";ALMO NATURE TONNO GIALLO  GR.7;0.98;0.04900000000000000000
"8001154126976";ALMO NATURE TON.GIALLO NATURAL;0.98;0.04900000000000000000
"8001154127089";ALMO NATURE PROSC.FORMAG.GR.70;0.98;0.04900000000000000000
"8001154127096";ALMO NATURE PROSC.TACCHI.GR.70;0.98;0.04900000000000000000
"8001154127102";ALMO NATURE TACCHINO GR.70;0.98;0.04900000000000000000
"8001154127119";ALMO NATURE DOG BRESAOLA GR.70;0.98;0.04900000000000000000
"8001154127126";ALMO NATURE DOG POLLO GR.70;0.98;0.04900000000000000000
"8001154127133";ALMO NATURE DOG PROSC.BRESA.GR;0.98;0.04900000000000000000
